genome_id,genome_name,species,mlst,cgmlst_hc10,genome_length,contigs,genome_quality,checkm_completeness,checkm_contamination
1280.8246,Staphylococcus aureus C00013240,Staphylococcus aureus,MLST.saureus.30,1032,2820380,54,Good,100,0
1280.8249,Staphylococcus aureus C00013243,Staphylococcus aureus,MLST.saureus.39,2557,2777753,43,Good,100,0.6
1280.8254,Staphylococcus aureus C00013248,Staphylococcus aureus,MLST.saureus.1,4466,2799529,30,Good,100,0
1280.8255,Staphylococcus aureus C00013249,Staphylococcus aureus,MLST.saureus.45,2808,2743668,25,Good,100,0
1280.8256,Staphylococcus aureus C00013250,Staphylococcus aureus,MLST.saureus.39,2345,2794921,37,Good,100,0.6
1280.8259,Staphylococcus aureus C00013314,Staphylococcus aureus,MLST.saureus.22,3721,2820202,54,Good,100,0
1280.8260,Staphylococcus aureus C00013315,Staphylococcus aureus,MLST.saureus.45,1033,2755776,22,Good,100,0
1280.8261,Staphylococcus aureus C00013316,Staphylococcus aureus,MLST.saureus.59,2558,2743549,44,Good,100,0
1280.8262,Staphylococcus aureus C00013317,Staphylococcus aureus,MLST.saureus.45,2809,2702410,30,Good,100,0.6
1280.8263,Staphylococcus aureus C00013318,Staphylococcus aureus,MLST.saureus.3459,2810,2809299,46,Good,100,0.6
1280.8264,Staphylococcus aureus C00013319,Staphylococcus aureus,MLST.saureus.45,3217,2695430,27,Good,100,0.3
1280.8265,Staphylococcus aureus C00013320,Staphylococcus aureus,MLST.saureus.45,3722,2717736,29,Good,100,0.6
1280.8269,Staphylococcus aureus C00013324,Staphylococcus aureus,MLST.saureus.8,2346,2816140,38,Good,100,1.2
1280.8270,Staphylococcus aureus C00013325,Staphylococcus aureus,MLST.saureus.789,2559,2730570,46,Good,100,0
1280.8271,Staphylococcus aureus C00013326,Staphylococcus aureus,MLST.saureus.582,2811,2771489,45,Good,100,0.6
1280.8275,Staphylococcus aureus C00013330,Staphylococcus aureus,MLST.saureus.1535,1034,2753654,42,Good,100,0
1280.8276,Staphylococcus aureus C00013331,Staphylococcus aureus,MLST.saureus.2255,2812,2707080,36,Good,100,0
1280.8281,Staphylococcus aureus C00013336,Staphylococcus aureus,MLST.saureus.425,2347,2764682,38,Good,100,0
1280.8282,Staphylococcus aureus C00013337,Staphylococcus aureus,MLST.saureus.45,2813,2695202,25,Good,100,0.3
1280.8283,Staphylococcus aureus C00013338,Staphylococcus aureus,MLST.saureus.1542,4467,2755746,32,Good,98.8,0.6
1280.8285,Staphylococcus aureus C00013340,Staphylococcus aureus,MLST.saureus.1535,2814,2745950,38,Good,100,0
1280.8286,Staphylococcus aureus C00013341,Staphylococcus aureus,MLST.saureus.59,3723,2689585,44,Good,100,0
1280.8289,Staphylococcus aureus C00013344,Staphylococcus aureus,MLST.saureus.54,2815,2861287,136,Good,100,1.2
1280.8290,Staphylococcus aureus C00013345,Staphylococcus aureus,MLST.saureus.30,1035,2849539,54,Good,100,1.2
1280.8291,Staphylococcus aureus C00013346,Staphylococcus aureus,MLST.saureus.8,1036,2751140,30,Good,100,0
1280.8293,Staphylococcus aureus C00013348,Staphylococcus aureus,MLST.saureus.59,3724,2733091,52,Good,100,0
1280.8294,Staphylococcus aureus C00013349,Staphylococcus aureus,MLST.saureus.30,2560,2711746,52,Good,100,0
1280.8298,Staphylococcus aureus C00013353,Staphylococcus aureus,MLST.saureus.59,2816,2740208,46,Good,100,0
1280.8299,Staphylococcus aureus C00013354,Staphylococcus aureus,MLST.saureus.45,2817,2728245,29,Good,100,1.2
1280.8300,Staphylococcus aureus C00013355,Staphylococcus aureus,MLST.saureus.59,2044,2701840,48,Good,100,0
1280.8304,Staphylococcus aureus C00013360,Staphylococcus aureus,MLST.saureus.15,2412,2748362,38,Good,100,0
1280.8305,Staphylococcus aureus C00013361,Staphylococcus aureus,MLST.saureus.30,2562,2824529,46,Good,100,0
1280.8306,Staphylococcus aureus C00013362,Staphylococcus aureus,MLST.saureus.12,2045,2717214,28,Good,100,0
1280.8309,Staphylococcus aureus C00013366,Staphylococcus aureus,MLST.saureus.25,2818,2754414,34,Good,100,0
1280.8310,Staphylococcus aureus C00013365,Staphylococcus aureus,MLST.saureus.30,1766,2788532,44,Good,100,0.6
1280.8312,Staphylococcus aureus C00013368,Staphylococcus aureus,MLST.saureus.22,1370,2813804,51,Good,100,0
1280.8313,Staphylococcus aureus C00013369,Staphylococcus aureus,MLST.saureus.34,2819,2814705,54,Good,100,0.6
1280.8314,Staphylococcus aureus C00013370,Staphylococcus aureus,MLST.saureus.59,2563,2698395,44,Good,100,0
1280.8315,Staphylococcus aureus C00013372,Staphylococcus aureus,MLST.saureus.5,2564,2764327,45,Good,100,0
1280.8321,Staphylococcus aureus C00013378,Staphylococcus aureus,MLST.saureus.3437,3725,2779628,52,Good,100,0
1280.8322,Staphylococcus aureus C00013379,Staphylococcus aureus,MLST.saureus.3462,2565,2726872,36,Good,100,1.2
1280.8323,Staphylococcus aureus C00013380,Staphylococcus aureus,MLST.saureus.3437,3218,2781173,48,Good,100,0
1280.8324,Staphylococcus aureus C00013381,Staphylococcus aureus,MLST.saureus.22,3726,2835603,58,Good,100,0
1280.8326,Staphylococcus aureus C00013383,Staphylococcus aureus,MLST.saureus.45,2809,2696725,22,Good,100,0.6
1280.8328,Staphylococcus aureus C00013385,Staphylococcus aureus,MLST.saureus.3446,2566,2721035,26,Good,100,0
1280.8329,Staphylococcus aureus C00013386,Staphylococcus aureus,MLST.saureus.1163,3727,2754584,44,Good,100,0.6
1280.8330,Staphylococcus aureus C00013387,Staphylococcus aureus,MLST.saureus.30,2567,2752253,50,Good,100,0
1280.8332,Staphylococcus aureus C00013389,Staphylococcus aureus,MLST.saureus.5,2821,2759416,36,Good,100,0
1280.8335,Staphylococcus aureus C00013392,Staphylococcus aureus,MLST.saureus.15,2412,2750379,44,Good,100,0
1280.8340,Staphylococcus aureus C00013397,Staphylococcus aureus,MLST.saureus.1693,2569,2803661,55,Good,100,0.6
1280.8341,Staphylococcus aureus C00013398,Staphylococcus aureus,MLST.saureus.1163,1037,2754747,44,Good,100,0.6
1280.8342,Staphylococcus aureus C00013399,Staphylococcus aureus,MLST.saureus.39,3728,2775422,39,Good,100,0.6
1280.8343,Staphylococcus aureus C00013400,Staphylococcus aureus,MLST.saureus.3446,1038,2720402,28,Good,100,0
1280.8344,Staphylococcus aureus C00013401,Staphylococcus aureus,MLST.saureus.3074,2348,2744077,31,Good,100,0
1280.8346,Staphylococcus aureus C00013403,Staphylococcus aureus,MLST.saureus.1163,2046,2755801,45,Good,100,0.6
1280.8348,Staphylococcus aureus C00013405,Staphylococcus aureus,MLST.saureus.3459,2570,2765757,29,Good,100,0.6
1280.8350,Staphylococcus aureus C00013407,Staphylococcus aureus,MLST.saureus.15,3729,2742228,33,Good,100,0
1280.8352,Staphylococcus aureus C00003213,Staphylococcus aureus,MLST.saureus.25,2349,2762538,30,Good,100,0
1280.8353,Staphylococcus aureus C00003356,Staphylococcus aureus,MLST.saureus.7,1371,2732345,44,Good,100,0.6
1280.8354,Staphylococcus aureus C00003212,Staphylococcus aureus,MLST.saureus.3422,3730,2705057,38,Good,100,0.6
1280.8357,Staphylococcus aureus C00007109,Staphylococcus aureus,MLST.saureus.36,1039,2893275,59,Good,100,0
1280.8358,Staphylococcus aureus C00003219,Staphylococcus aureus,MLST.saureus.59,2822,2667116,46,Good,100,0
1280.8359,Staphylococcus aureus C00003352,Staphylococcus aureus,,2047,2717356,23,Good,100,0.6
1280.8360,Staphylococcus aureus C00003353,Staphylococcus aureus,MLST.saureus.45,2823,2695271,28,Good,100,0
1280.8361,Staphylococcus aureus C00003210,Staphylococcus aureus,MLST.saureus.45,2824,2701346,30,Good,100,0
1280.8362,Staphylococcus aureus C00003351,Staphylococcus aureus,MLST.saureus.8,2825,2795602,242,Good,100,1.2
1280.8363,Staphylococcus aureus C00007108,Staphylococcus aureus,MLST.saureus.15,2571,2732631,38,Good,100,0
1280.8366,Staphylococcus aureus C00007101,Staphylococcus aureus,MLST.saureus.36,3219,2911742,70,Good,100,0.6
1280.8367,Staphylococcus aureus C00007107,Staphylococcus aureus,MLST.saureus.30,2826,2834964,63,Good,100,0
1280.8368,Staphylococcus aureus C00007106,Staphylococcus aureus,MLST.saureus.22,2572,2823523,57,Good,99.4,0
1280.8369,Staphylococcus aureus C00007104,Staphylococcus aureus,MLST.saureus.5,3731,2701517,29,Good,100,0
1280.8370,Staphylococcus aureus C00007100,Staphylococcus aureus,MLST.saureus.5,2573,2701414,38,Good,100,0
1280.8378,Staphylococcus aureus C00003276,Staphylococcus aureus,MLST.saureus.30,2827,2857580,78,Good,100,0
1280.8379,Staphylococcus aureus C00000820,Staphylococcus aureus,MLST.saureus.36,3732,2872333,83,Good,100,0
1280.8380,Staphylococcus aureus C00003279,Staphylococcus aureus,MLST.saureus.15,3733,2674524,42,Good,100,0
1280.8381,Staphylococcus aureus C00003373,Staphylococcus aureus,MLST.saureus.45,3220,2724959,27,Good,100,0
1280.8382,Staphylococcus aureus C00003372,Staphylococcus aureus,MLST.saureus.5,1040,2728569,42,Good,100,0
1280.8383,Staphylococcus aureus C00002661,Staphylococcus aureus,MLST.saureus.30,3734,2827022,56,Good,100,0
1280.8384,Staphylococcus aureus C00002662,Staphylococcus aureus,MLST.saureus.34,2350,2712725,51,Good,100,0.6
1280.8385,Staphylococcus aureus C00000837,Staphylococcus aureus,MLST.saureus.22,2351,2759594,80,Good,100,0
1280.8388,Staphylococcus aureus C00000834,Staphylococcus aureus,MLST.saureus.22,2048,2775779,71,Good,100,0
1280.8389,Staphylococcus aureus C00000831,Staphylococcus aureus,MLST.saureus.36,3221,2794047,77,Good,100,0
1280.8392,Staphylococcus aureus C00000838,Staphylococcus aureus,MLST.saureus.36,3222,2838871,79,Good,100,0
1280.8393,Staphylococcus aureus C00003168,Staphylococcus aureus,MLST.saureus.22,2049,2701509,54,Good,99.4,0
1280.8394,Staphylococcus aureus C00007089,Staphylococcus aureus,MLST.saureus.22,2574,2825408,62,Good,99.4,0
1280.8396,Staphylococcus aureus C00003160,Staphylococcus aureus,MLST.saureus.291,2828,2717158,50,Good,100,0
1280.8400,Staphylococcus aureus C00003164,Staphylococcus aureus,MLST.saureus.59,3735,2777555,103,Good,100,2.4
1280.8404,Staphylococcus aureus C00007083,Staphylococcus aureus,MLST.saureus.125,3736,2867789,53,Good,100,1.8
1280.8405,Staphylococcus aureus C00003312,Staphylococcus aureus,MLST.saureus.3464,1767,2704661,30,Good,100,0
1280.8406,Staphylococcus aureus C00007081,Staphylococcus aureus,MLST.saureus.45,2352,2730351,28,Good,100,0
1280.8407,Staphylococcus aureus C00007080,Staphylococcus aureus,MLST.saureus.8,2829,2781453,31,Good,100,0
1280.8408,Staphylococcus aureus C00007087,Staphylococcus aureus,MLST.saureus.22,3737,2724727,50,Good,100,0
1280.8409,Staphylococcus aureus C00007086,Staphylococcus aureus,MLST.saureus.22,3738,2818208,52,Good,100,0
1280.8410,Staphylococcus aureus C00007085,Staphylococcus aureus,MLST.saureus.15,2575,2685434,47,Good,100,0.9
1280.8411,Staphylococcus aureus C00003298,Staphylococcus aureus,MLST.saureus.573,2050,2734097,34,Good,100,0
1280.8412,Staphylococcus aureus C00003299,Staphylococcus aureus,MLST.saureus.30,3739,2798160,52,Good,100,0
1280.8415,Staphylococcus aureus C00003295,Staphylococcus aureus,MLST.saureus.22,2830,2703071,50,Good,100,0.3
1280.8418,Staphylococcus aureus C00003291,Staphylococcus aureus,MLST.saureus.12,2831,2719714,27,Good,100,0
1280.8419,Staphylococcus aureus C00003195,Staphylococcus aureus,MLST.saureus.15,1768,2734753,49,Good,100,0
1280.8421,Staphylococcus aureus C00003197,Staphylococcus aureus,MLST.saureus.72,1041,2656729,34,Good,100,0
1280.8423,Staphylococcus aureus C00003190,Staphylococcus aureus,MLST.saureus.1281,2576,2769806,43,Good,100,0
1280.8424,Staphylococcus aureus C00003193,Staphylococcus aureus,MLST.saureus.22,2051,2868087,69,Good,100,0
1280.8430,Staphylococcus aureus C00003228,Staphylococcus aureus,MLST.saureus.22,3740,2762361,57,Good,99.4,0
1280.8431,Staphylococcus aureus C00003223,Staphylococcus aureus,MLST.saureus.22,1042,2777342,51,Good,100,0
1280.8432,Staphylococcus aureus C00003222,Staphylococcus aureus,MLST.saureus.1538,2052,2833004,60,Good,100,0.6
1280.8433,Staphylococcus aureus C00003221,Staphylococcus aureus,MLST.saureus.199,2832,2730384,44,Good,100,0
1280.8434,Staphylococcus aureus C00003220,Staphylococcus aureus,MLST.saureus.6,2353,2784030,59,Good,100,1.2
1280.8435,Staphylococcus aureus C00003227,Staphylococcus aureus,MLST.saureus.22,3223,2761689,65,Good,100,0
1280.8436,Staphylococcus aureus C00003226,Staphylococcus aureus,MLST.saureus.15,2833,2712919,34,Good,100,0
1280.8437,Staphylococcus aureus C00003225,Staphylococcus aureus,MLST.saureus.8,1043,2710444,41,Good,100,0
1280.8439,Staphylococcus aureus C00003340,Staphylococcus aureus,MLST.saureus.3449,3741,2712674,106,Good,100,0
1280.8440,Staphylococcus aureus C00008972,Staphylococcus aureus,MLST.saureus.36,3685,2886814,102,Good,100,2.7
1280.8441,Staphylococcus aureus C00003343,Staphylococcus aureus,MLST.saureus.22,1809,2829728,74,Good,100,0
1280.8443,Staphylococcus aureus C00003345,Staphylococcus aureus,MLST.saureus.15,3743,2714831,48,Good,100,0
1280.8445,Staphylococcus aureus C00003348,Staphylococcus aureus,MLST.saureus.45,3744,2758871,27,Good,100,0
1280.8447,Staphylococcus aureus C00008636,Staphylococcus aureus,MLST.saureus.1,3224,2744773,23,Good,100,0.6
1280.8449,Staphylococcus aureus C00008985,Staphylococcus aureus,MLST.saureus.5,2577,2787211,53,Good,100,0
1280.8456,Staphylococcus aureus C00000826,Staphylococcus aureus,MLST.saureus.36,2354,2841545,79,Good,100,0
1280.8457,Staphylococcus aureus C00000827,Staphylococcus aureus,MLST.saureus.22,2834,2804855,76,Good,100,0.6
1280.8458,Staphylococcus aureus C00003119,Staphylococcus aureus,MLST.saureus.15,2578,2713049,42,Good,100,0
1280.8459,Staphylococcus aureus C00003118,Staphylococcus aureus,MLST.saureus.5,2579,2724167,47,Good,100,0
1280.8460,Staphylococcus aureus C00003114,Staphylococcus aureus,MLST.saureus.8,2355,2783758,44,Good,100,0.6
1280.8461,Staphylococcus aureus C00003116,Staphylococcus aureus,MLST.saureus.15,1044,2671217,38,Good,100,0
1280.8462,Staphylococcus aureus C00003111,Staphylococcus aureus,MLST.saureus.22,3745,2832136,74,Good,100,0
1280.8463,Staphylococcus aureus C00003110,Staphylococcus aureus,MLST.saureus.1530,2054,2830686,58,Good,98.8,0
1280.8464,Staphylococcus aureus C00003113,Staphylococcus aureus,MLST.saureus.291,2580,2696189,46,Good,100,0.6
1280.8465,Staphylococcus aureus C00003112,Staphylococcus aureus,MLST.saureus.45,3746,2711490,26,Good,100,0
1280.8466,Staphylococcus aureus C00003186,Staphylococcus aureus,MLST.saureus.1,2055,2793464,30,Good,100,0
1280.8467,Staphylococcus aureus C00003187,Staphylococcus aureus,MLST.saureus.22,2356,2826553,60,Good,99.4,0
1280.8469,Staphylococcus aureus C00003185,Staphylococcus aureus,MLST.saureus.39,2581,2752961,51,Good,100,0
1280.8471,Staphylococcus aureus C00003182,Staphylococcus aureus,MLST.saureus.36,3747,2872342,65,Good,100,0.6
1280.8473,Staphylococcus aureus C00003181,Staphylococcus aureus,MLST.saureus.45,2835,2709103,26,Good,98.8,0
1280.8482,Staphylococcus aureus C00003237,Staphylococcus aureus,MLST.saureus.59,2582,2691078,47,Good,100,0
1280.8483,Staphylococcus aureus C00003231,Staphylococcus aureus,MLST.saureus.30,2836,2787822,53,Good,100,0.6
1280.8484,Staphylococcus aureus C00003232,Staphylococcus aureus,MLST.saureus.1,2056,2760898,31,Good,100,0
1280.8485,Staphylococcus aureus C00003233,Staphylococcus aureus,MLST.Staphylococcus_aureus.828,2837,2871222,66,Good,100,0.6
1280.8486,Staphylococcus aureus C00003335,Staphylococcus aureus,MLST.saureus.30,1372,2783951,44,Good,100,0
1280.8487,Staphylococcus aureus C00003334,Staphylococcus aureus,MLST.saureus.12,1373,2670970,25,Good,100,0
1280.8488,Staphylococcus aureus C00003337,Staphylococcus aureus,MLST.saureus.25,2583,2684232,140,Good,100,0.3
1280.8489,Staphylococcus aureus C00003336,Staphylococcus aureus,MLST.saureus.30,1374,2825831,57,Good,100,0.6
1280.8490,Staphylococcus aureus C00003089,Staphylococcus aureus,MLST.saureus.30,3748,2794440,57,Good,100,0
1280.8491,Staphylococcus aureus C00003332,Staphylococcus aureus,MLST.saureus.146,3749,2723030,34,Good,100,0
1280.8492,Staphylococcus aureus C00003333,Staphylococcus aureus,MLST.saureus.22,2838,2872460,78,Good,100,0
1280.8493,Staphylococcus aureus C00003321,Staphylococcus aureus,MLST.saureus.22,2839,2761119,55,Good,100,0
1280.8494,Staphylococcus aureus C00003339,Staphylococcus aureus,MLST.saureus.22,1769,2735595,58,Good,100,0
1280.8495,Staphylococcus aureus C00003338,Staphylococcus aureus,MLST.saureus.12,2840,2692602,21,Good,100,0
1280.8499,Staphylococcus aureus C00003249,Staphylococcus aureus,MLST.saureus.22,3750,2701183,66,Good,100,0
1280.8508,Staphylococcus aureus C00001405,Staphylococcus aureus,MLST.saureus.36,3751,2932546,63,Good,100,0
1280.8509,Staphylococcus aureus C00001404,Staphylococcus aureus,MLST.saureus.36,3752,2853954,53,Good,100,0
1280.8510,Staphylococcus aureus C00001406,Staphylococcus aureus,MLST.saureus.36,2357,2893880,57,Good,100,0
1280.8511,Staphylococcus aureus C00001401,Staphylococcus aureus,MLST.saureus.22,3753,2749315,59,Good,100,0
1280.8512,Staphylococcus aureus C00003278,Staphylococcus aureus,MLST.saureus.45,3754,2716644,23,Good,100,0.6
1280.8513,Staphylococcus aureus C00001402,Staphylococcus aureus,MLST.saureus.36,3751,2931264,68,Good,100,0
1280.8514,Staphylococcus aureus C00009029,Staphylococcus aureus,MLST.saureus.22,2584,2822283,61,Good,100,0
1280.8515,Staphylococcus aureus C00009021,Staphylococcus aureus,MLST.saureus.3452,2585,2753851,47,Good,100,0
1280.8516,Staphylococcus aureus C00009020,Staphylococcus aureus,MLST.saureus.30,2841,2720955,43,Good,100,0
1280.8517,Staphylococcus aureus C00000859,Staphylococcus aureus,MLST.saureus.36,3756,2874062,86,Good,100,0
1280.8518,Staphylococcus aureus C00000858,Staphylococcus aureus,MLST.saureus.36,3757,2871757,79,Good,100,0
1280.8519,Staphylococcus aureus C00000857,Staphylococcus aureus,MLST.saureus.2046,1045,2791044,79,Good,100,0
1280.8520,Staphylococcus aureus C00000851,Staphylococcus aureus,MLST.saureus.22,3758,2766702,74,Good,100,0
1280.8521,Staphylococcus aureus C00000850,Staphylococcus aureus,MLST.saureus.36,2586,2871580,84,Good,100,0
1280.8522,Staphylococcus aureus C00000852,Staphylococcus aureus,MLST.saureus.22,3225,2776765,72,Good,100,0
1280.8534,Staphylococcus aureus C00003255,Staphylococcus aureus,MLST.saureus.22,2057,2737456,63,Good,99.4,0
1280.8535,Staphylococcus aureus C00003324,Staphylococcus aureus,MLST.saureus.8,1046,2782062,34,Good,100,0
1280.8536,Staphylococcus aureus C00003325,Staphylococcus aureus,MLST.saureus.5,3759,2728958,45,Good,100,0
1280.8537,Staphylococcus aureus C00003322,Staphylococcus aureus,MLST.saureus.182,2842,2682734,12,Good,99.4,1.8
1280.8538,Staphylococcus aureus C00003323,Staphylococcus aureus,MLST.saureus.22,2843,2829044,57,Good,100,0.3
1280.8539,Staphylococcus aureus C00003320,Staphylococcus aureus,MLST.saureus.22,3226,2813205,69,Good,100,0
1280.8540,Staphylococcus aureus C00003088,Staphylococcus aureus,MLST.saureus.12,3760,2729682,29,Good,100,0
1280.8541,Staphylococcus aureus C00003087,Staphylococcus aureus,MLST.saureus.8,3761,2748818,41,Good,100,0
1280.8542,Staphylococcus aureus C00003086,Staphylococcus aureus,MLST.saureus.22,2587,2804662,59,Good,100,0
1280.8543,Staphylococcus aureus C00003085,Staphylococcus aureus,MLST.saureus.12,2844,2696103,27,Good,100,0
1280.8544,Staphylococcus aureus C00003084,Staphylococcus aureus,MLST.saureus.2889,2358,2855352,59,Good,100,0.6
1280.8545,Staphylococcus aureus C00003083,Staphylococcus aureus,MLST.saureus.8,2845,2752475,37,Good,100,0.6
1280.8547,Staphylococcus aureus C00003329,Staphylococcus aureus,MLST.saureus.97,2058,2722490,42,Good,100,0
1280.8548,Staphylococcus aureus C00008960,Staphylococcus aureus,MLST.saureus.36,1047,2857767,62,Good,100,0.6
1280.8551,Staphylococcus aureus C00003259,Staphylococcus aureus,,2846,2695676,43,Good,100,0
1280.8560,Staphylococcus aureus C00008996,Staphylococcus aureus,MLST.saureus.15,2059,2708870,34,Good,100,0
1280.8561,Staphylococcus aureus C00009030,Staphylococcus aureus,MLST.saureus.8,3762,2803560,33,Good,100,0.6
1280.8562,Staphylococcus aureus C00009033,Staphylococcus aureus,MLST.saureus.22,1048,2767266,50,Good,100,0
1280.8563,Staphylococcus aureus C00003191,Staphylococcus aureus,MLST.saureus.22,3763,2815966,56,Good,100,0
1280.8564,Staphylococcus aureus C00000848,Staphylococcus aureus,MLST.saureus.22,1049,2804157,75,Good,100,0
1280.8565,Staphylococcus aureus C00000849,Staphylococcus aureus,MLST.saureus.22,1050,2761420,74,Good,100,0
1280.8566,Staphylococcus aureus C00000846,Staphylococcus aureus,MLST.saureus.22,1375,2733931,62,Good,100,0
1280.8567,Staphylococcus aureus C00000847,Staphylococcus aureus,MLST.saureus.36,3764,2876710,83,Good,100,0
1280.8568,Staphylococcus aureus C00000845,Staphylococcus aureus,MLST.saureus.22,2588,2777535,73,Good,100,0
1280.8569,Staphylococcus aureus C00000840,Staphylococcus aureus,MLST.saureus.36,2589,2836991,80,Good,100,0
1280.8570,Staphylococcus aureus C00003198,Staphylococcus aureus,MLST.saureus.12,1051,2716686,26,Good,100,0
1280.8571,Staphylococcus aureus C00003133,Staphylococcus aureus,MLST.saureus.22,1376,2813120,64,Good,99.4,0
1280.8572,Staphylococcus aureus C00003132,Staphylococcus aureus,MLST.saureus.22,2847,2813079,67,Good,99.4,0
1280.8574,Staphylococcus aureus C00003130,Staphylococcus aureus,MLST.saureus.22,2848,2801309,56,Good,100,0
1280.8575,Staphylococcus aureus C00003137,Staphylococcus aureus,MLST.saureus.22,3227,2790363,51,Good,100,0
1280.8586,Staphylococcus aureus C00003148,Staphylococcus aureus,MLST.saureus.15,2590,2715568,37,Good,100,0
1280.8587,Staphylococcus aureus C00003244,Staphylococcus aureus,MLST.saureus.15,3765,2717736,43,Good,100,0
1280.8588,Staphylococcus aureus C00003247,Staphylococcus aureus,MLST.saureus.22,1770,2810567,57,Good,100,0
1280.8589,Staphylococcus aureus C00003246,Staphylococcus aureus,MLST.saureus.15,2849,2712395,38,Good,100,0
1280.8590,Staphylococcus aureus C00003253,Staphylococcus aureus,MLST.saureus.15,2591,2707723,36,Good,100,0
1280.8591,Staphylococcus aureus C00003318,Staphylococcus aureus,MLST.saureus.5,2850,2758800,48,Good,100,0
1280.8592,Staphylococcus aureus C00003319,Staphylococcus aureus,MLST.saureus.291,2359,2712568,54,Good,100,0
1280.8593,Staphylococcus aureus C00003313,Staphylococcus aureus,MLST.saureus.97,2851,2698545,39,Good,100,0
1280.8594,Staphylococcus aureus C00007082,Staphylococcus aureus,MLST.saureus.22,3704,2903350,129,Good,100,0
1280.8595,Staphylococcus aureus C00003311,Staphylococcus aureus,MLST.saureus.15,1771,2670446,39,Good,100,0
1280.8596,Staphylococcus aureus C00003310,Staphylococcus aureus,MLST.saureus.34,2592,2861394,47,Good,100,1.2
1280.8598,Staphylococcus aureus C00003317,Staphylococcus aureus,MLST.saureus.30,3767,2830693,54,Good,100,0.6
1280.8599,Staphylococcus aureus C00003315,Staphylococcus aureus,MLST.saureus.22,1052,2842560,75,Good,100,0
1280.8600,Staphylococcus aureus C00003314,Staphylococcus aureus,MLST.saureus.5,2852,2744511,38,Good,100,0
1280.8601,Staphylococcus aureus C00003090,Staphylococcus aureus,MLST.saureus.15,3768,2671106,40,Good,100,0
1280.8612,Staphylococcus aureus C00003267,Staphylococcus aureus,MLST.saureus.3441,3769,2745778,55,Good,100,0
1280.8613,Staphylococcus aureus C00003266,Staphylococcus aureus,MLST.saureus.5,2360,2736281,37,Good,100,0
1280.8614,Staphylococcus aureus C00003265,Staphylococcus aureus,MLST.saureus.3434,1053,2728174,31,Good,100,0
1280.8615,Staphylococcus aureus C00003264,Staphylococcus aureus,MLST.saureus.1,2593,2786995,29,Good,100,0
1280.8616,Staphylococcus aureus C00003263,Staphylococcus aureus,MLST.saureus.3428,2853,2773536,60,Good,100,1.2
1280.8617,Staphylococcus aureus C00003262,Staphylococcus aureus,MLST.saureus.15,2854,2725926,38,Good,100,1.2
1280.8618,Staphylococcus aureus C00003261,Staphylococcus aureus,MLST.saureus.5,2361,2803232,49,Good,100,0
1280.8619,Staphylococcus aureus C00003260,Staphylococcus aureus,MLST.saureus.5,3770,2708822,40,Good,100,0
1280.8620,Staphylococcus aureus C00003341,Staphylococcus aureus,,2855,2653411,50,Good,100,0
1280.8622,Staphylococcus aureus C00003402,Staphylococcus aureus,,2856,2721913,50,Good,100,0
1280.8623,Staphylococcus aureus C00003400,Staphylococcus aureus,MLST.saureus.5,2857,2718124,36,Good,100,0.6
1280.8624,Staphylococcus aureus C00003407,Staphylococcus aureus,MLST.saureus.22,2858,2790681,54,Good,100,0
1280.8625,Staphylococcus aureus C00003406,Staphylococcus aureus,MLST.saureus.22,2060,2803860,188,Good,100,0
1280.8626,Staphylococcus aureus C00003405,Staphylococcus aureus,MLST.saureus.22,3771,2793264,53,Good,100,0
1280.8627,Staphylococcus aureus C00003404,Staphylococcus aureus,MLST.saureus.6614,3772,2698833,47,Good,100,0
1280.8633,Staphylococcus aureus C00001384,Staphylococcus aureus,MLST.saureus.36,3747,2812190,46,Good,100,0
1280.8634,Staphylococcus aureus C00001385,Staphylococcus aureus,MLST.saureus.36,3685,2890774,60,Good,100,0
1280.8635,Staphylococcus aureus C00001388,Staphylococcus aureus,MLST.saureus.22,3775,2789565,53,Good,100,0.6
1280.8638,Staphylococcus aureus C00008635,Staphylococcus aureus,MLST.saureus.3467,2594,2712122,39,Good,100,0
1280.8641,Staphylococcus aureus C00008633,Staphylococcus aureus,MLST.saureus.30,2859,2757709,50,Good,100,0
1280.8644,Staphylococcus aureus C00008626,Staphylococcus aureus,MLST.saureus.30,2860,2804294,55,Good,100,0
1280.8645,Staphylococcus aureus C00002658,Staphylococcus aureus,MLST.saureus.30,2595,2754203,54,Good,100,0
1280.8646,Staphylococcus aureus C00002653,Staphylococcus aureus,MLST.saureus.34,2596,2824563,49,Good,100,0.6
1280.8647,Staphylococcus aureus C00002652,Staphylococcus aureus,MLST.saureus.30,3776,2766799,47,Good,100,0
1280.8648,Staphylococcus aureus C00002655,Staphylococcus aureus,MLST.saureus.30,3228,2797164,45,Good,100,0
1280.8649,Staphylococcus aureus C00002657,Staphylococcus aureus,MLST.saureus.22,2861,2740110,51,Good,99.4,0
1280.8655,Staphylococcus aureus C00003120,Staphylococcus aureus,MLST.saureus.8,3777,2836564,37,Good,100,0.6
1280.8656,Staphylococcus aureus C00003121,Staphylococcus aureus,MLST.saureus.88,2862,2731232,25,Good,100,0.6
1280.8657,Staphylococcus aureus C00003122,Staphylococcus aureus,MLST.saureus.15,2061,2669757,43,Good,100,0
1280.8658,Staphylococcus aureus C00003128,Staphylococcus aureus,MLST.saureus.8,2863,2753148,34,Good,100,1.2
