genome_id,genome_name,antibiotic,label
1280.9416,Staphylococcus aureus C00000829,ciprofloxacin,Resistant
1280.9416,Staphylococcus aureus C00000829,clindamycin,Resistant
1280.9416,Staphylococcus aureus C00000829,erythromycin,Resistant
1280.9416,Staphylococcus aureus C00000829,gentamicin,Susceptible
1280.9416,Staphylococcus aureus C00000829,tetracycline,Susceptible
1280.9417,Staphylococcus aureus C00000830,ciprofloxacin,Resistant
1280.9417,Staphylococcus aureus C00000830,clindamycin,Susceptible
1280.9417,Staphylococcus aureus C00000830,erythromycin,Susceptible
1280.9417,Staphylococcus aureus C00000830,gentamicin,Susceptible
1280.9417,Staphylococcus aureus C00000830,tetracycline,Susceptible
1280.9418,Staphylococcus aureus C00000835,ciprofloxacin,Resistant
1280.9418,Staphylococcus aureus C00000835,clindamycin,Resistant
1280.9418,Staphylococcus aureus C00000835,erythromycin,Resistant
1280.9418,Staphylococcus aureus C00000835,gentamicin,Susceptible
1280.9418,Staphylococcus aureus C00000835,tetracycline,Susceptible
1280.9419,Staphylococcus aureus C00000836,ciprofloxacin,Resistant
1280.9419,Staphylococcus aureus C00000836,clindamycin,Resistant
1280.9419,Staphylococcus aureus C00000836,erythromycin,Resistant
1280.9419,Staphylococcus aureus C00000836,gentamicin,Susceptible
1280.9419,Staphylococcus aureus C00000836,tetracycline,Susceptible
1280.9420,Staphylococcus aureus C00000839,ciprofloxacin,Resistant
1280.9420,Staphylococcus aureus C00000839,clindamycin,Susceptible
1280.9420,Staphylococcus aureus C00000839,erythromycin,Susceptible
1280.9420,Staphylococcus aureus C00000839,gentamicin,Susceptible
1280.9420,Staphylococcus aureus C00000839,tetracycline,Susceptible
1280.9421,Staphylococcus aureus C00000860,ciprofloxacin,Resistant
1280.9421,Staphylococcus aureus C00000860,clindamycin,Resistant
1280.9421,Staphylococcus aureus C00000860,erythromycin,Resistant
1280.9421,Staphylococcus aureus C00000860,gentamicin,Susceptible
1280.9421,Staphylococcus aureus C00000860,tetracycline,Susceptible
1280.9422,Staphylococcus aureus C00000861,ciprofloxacin,Resistant
1280.9422,Staphylococcus aureus C00000861,clindamycin,Resistant
1280.9422,Staphylococcus aureus C00000861,erythromycin,Resistant
1280.9422,Staphylococcus aureus C00000861,gentamicin,Susceptible
1280.9422,Staphylococcus aureus C00000861,tetracycline,Susceptible
1280.9423,Staphylococcus aureus C00000862,ciprofloxacin,Resistant
1280.9423,Staphylococcus aureus C00000862,clindamycin,Resistant
1280.9423,Staphylococcus aureus C00000862,erythromycin,Resistant
1280.9423,Staphylococcus aureus C00000862,gentamicin,Susceptible
1280.9423,Staphylococcus aureus C00000862,tetracycline,Susceptible
1280.9424,Staphylococcus aureus C00000864,ciprofloxacin,Resistant
1280.9424,Staphylococcus aureus C00000864,clindamycin,Resistant
1280.9424,Staphylococcus aureus C00000864,erythromycin,Resistant
1280.9424,Staphylococcus aureus C00000864,gentamicin,Susceptible
1280.9424,Staphylococcus aureus C00000864,tetracycline,Susceptible
1280.9429,Staphylococcus aureus C00001084,ciprofloxacin,Susceptible
1280.9429,Staphylococcus aureus C00001084,erythromycin,Susceptible
1280.9429,Staphylococcus aureus C00001084,gentamicin,Susceptible
1280.9429,Staphylococcus aureus C00001084,tetracycline,Susceptible
1280.9430,Staphylococcus aureus C00001090,ciprofloxacin,Susceptible
1280.9430,Staphylococcus aureus C00001090,erythromycin,Susceptible
1280.9430,Staphylococcus aureus C00001090,gentamicin,Susceptible
1280.9430,Staphylococcus aureus C00001090,tetracycline,Susceptible
1280.9431,Staphylococcus aureus C00001093,ciprofloxacin,Susceptible
1280.9431,Staphylococcus aureus C00001093,erythromycin,Susceptible
1280.9431,Staphylococcus aureus C00001093,gentamicin,Susceptible
1280.9431,Staphylococcus aureus C00001093,tetracycline,Susceptible
1280.9437,Staphylococcus aureus C00001105,ciprofloxacin,Resistant
1280.9437,Staphylococcus aureus C00001105,erythromycin,Susceptible
1280.9437,Staphylococcus aureus C00001105,gentamicin,Susceptible
1280.9437,Staphylococcus aureus C00001105,tetracycline,Susceptible
1280.9444,Staphylococcus aureus C00001124,ciprofloxacin,Susceptible
1280.9444,Staphylococcus aureus C00001124,erythromycin,Susceptible
1280.9444,Staphylococcus aureus C00001124,gentamicin,Susceptible
1280.9444,Staphylococcus aureus C00001124,tetracycline,Susceptible
1280.9445,Staphylococcus aureus C00001127,ciprofloxacin,Susceptible
1280.9445,Staphylococcus aureus C00001127,erythromycin,Susceptible
1280.9445,Staphylococcus aureus C00001127,gentamicin,Susceptible
1280.9445,Staphylococcus aureus C00001127,tetracycline,Susceptible
1280.9446,Staphylococcus aureus C00001128,ciprofloxacin,Susceptible
1280.9446,Staphylococcus aureus C00001128,erythromycin,Susceptible
1280.9446,Staphylococcus aureus C00001128,gentamicin,Susceptible
1280.9446,Staphylococcus aureus C00001128,tetracycline,Susceptible
1280.9454,Staphylococcus aureus C00001149,ciprofloxacin,Susceptible
1280.9454,Staphylococcus aureus C00001149,erythromycin,Susceptible
1280.9454,Staphylococcus aureus C00001149,gentamicin,Susceptible
1280.9454,Staphylococcus aureus C00001149,tetracycline,Susceptible
1280.9456,Staphylococcus aureus C00001156,ciprofloxacin,Susceptible
1280.9456,Staphylococcus aureus C00001156,erythromycin,Resistant
1280.9456,Staphylococcus aureus C00001156,gentamicin,Susceptible
1280.9456,Staphylococcus aureus C00001156,tetracycline,Susceptible
1280.9457,Staphylococcus aureus C00001157,ciprofloxacin,Susceptible
1280.9457,Staphylococcus aureus C00001157,erythromycin,Susceptible
1280.9457,Staphylococcus aureus C00001157,gentamicin,Susceptible
1280.9457,Staphylococcus aureus C00001157,tetracycline,Susceptible
1280.9462,Staphylococcus aureus C00001182,ciprofloxacin,Susceptible
1280.9462,Staphylococcus aureus C00001182,erythromycin,Susceptible
1280.9462,Staphylococcus aureus C00001182,gentamicin,Susceptible
1280.9462,Staphylococcus aureus C00001182,tetracycline,Susceptible
1280.9466,Staphylococcus aureus C00001192,ciprofloxacin,Susceptible
1280.9466,Staphylococcus aureus C00001192,erythromycin,Susceptible
1280.9466,Staphylococcus aureus C00001192,gentamicin,Susceptible
1280.9466,Staphylococcus aureus C00001192,tetracycline,Susceptible
1280.9471,Staphylococcus aureus C00001204,ciprofloxacin,Susceptible
1280.9471,Staphylococcus aureus C00001204,erythromycin,Susceptible
1280.9471,Staphylococcus aureus C00001204,gentamicin,Susceptible
1280.9471,Staphylococcus aureus C00001204,tetracycline,Susceptible
1280.9487,Staphylococcus aureus C00001231,ciprofloxacin,Resistant
1280.9487,Staphylococcus aureus C00001231,erythromycin,Susceptible
1280.9487,Staphylococcus aureus C00001231,gentamicin,Susceptible
1280.9487,Staphylococcus aureus C00001231,tetracycline,Susceptible
1280.9492,Staphylococcus aureus C00001243,ciprofloxacin,Susceptible
1280.9492,Staphylococcus aureus C00001243,erythromycin,Susceptible
1280.9492,Staphylococcus aureus C00001243,gentamicin,Susceptible
1280.9492,Staphylococcus aureus C00001243,tetracycline,Susceptible
1280.9496,Staphylococcus aureus C00001255,ciprofloxacin,Susceptible
1280.9496,Staphylococcus aureus C00001255,erythromycin,Susceptible
1280.9496,Staphylococcus aureus C00001255,gentamicin,Susceptible
1280.9496,Staphylococcus aureus C00001255,tetracycline,Susceptible
1280.9600,Staphylococcus aureus C00008628,ciprofloxacin,Susceptible
1280.9600,Staphylococcus aureus C00008628,clindamycin,Susceptible
1280.9600,Staphylococcus aureus C00008628,erythromycin,Susceptible
1280.9600,Staphylococcus aureus C00008628,gentamicin,Susceptible
1280.9600,Staphylococcus aureus C00008628,tetracycline,Susceptible
1280.9636,Staphylococcus aureus C00012791,ciprofloxacin,Susceptible
1280.9636,Staphylococcus aureus C00012791,clindamycin,Susceptible
1280.9636,Staphylococcus aureus C00012791,erythromycin,Susceptible
1280.9636,Staphylococcus aureus C00012791,gentamicin,Susceptible
1280.9636,Staphylococcus aureus C00012791,tetracycline,Susceptible
1280.9684,Staphylococcus aureus C00013352,ciprofloxacin,Susceptible
1280.9684,Staphylococcus aureus C00013352,erythromycin,Susceptible
1280.9684,Staphylococcus aureus C00013352,gentamicin,Susceptible
1280.9684,Staphylococcus aureus C00013352,tetracycline,Susceptible
1280.9693,Staphylococcus aureus C00001154,ciprofloxacin,Susceptible
1280.9693,Staphylococcus aureus C00001154,erythromycin,Susceptible
1280.9693,Staphylococcus aureus C00001154,gentamicin,Susceptible
1280.9693,Staphylococcus aureus C00001154,tetracycline,Susceptible
1280.9698,Staphylococcus aureus C00001191,ciprofloxacin,Susceptible
1280.9698,Staphylococcus aureus C00001191,erythromycin,Susceptible
1280.9698,Staphylococcus aureus C00001191,gentamicin,Susceptible
1280.9698,Staphylococcus aureus C00001191,tetracycline,Susceptible
1280.9701,Staphylococcus aureus C00001212,ciprofloxacin,Susceptible
1280.9701,Staphylococcus aureus C00001212,erythromycin,Susceptible
1280.9701,Staphylococcus aureus C00001212,gentamicin,Susceptible
1280.9701,Staphylococcus aureus C00001212,tetracycline,Susceptible
1280.9703,Staphylococcus aureus C00001230,ciprofloxacin,Resistant
1280.9703,Staphylococcus aureus C00001230,erythromycin,Resistant
1280.9703,Staphylococcus aureus C00001230,gentamicin,Susceptible
1280.9703,Staphylococcus aureus C00001230,tetracycline,Susceptible
1280.9704,Staphylococcus aureus C00001229,ciprofloxacin,Resistant
1280.9704,Staphylococcus aureus C00001229,erythromycin,Susceptible
1280.9704,Staphylococcus aureus C00001229,gentamicin,Susceptible
1280.9704,Staphylococcus aureus C00001229,tetracycline,Susceptible
1280.9709,Staphylococcus aureus C00001232,ciprofloxacin,Resistant
1280.9709,Staphylococcus aureus C00001232,erythromycin,Susceptible
1280.9709,Staphylococcus aureus C00001232,gentamicin,Susceptible
1280.9709,Staphylococcus aureus C00001232,tetracycline,Susceptible
1280.9715,Staphylococcus aureus C00001237,ciprofloxacin,Resistant
1280.9715,Staphylococcus aureus C00001237,erythromycin,Resistant
1280.9715,Staphylococcus aureus C00001237,gentamicin,Susceptible
1280.9715,Staphylococcus aureus C00001237,tetracycline,Susceptible
1280.9717,Staphylococcus aureus C00001258,ciprofloxacin,Susceptible
1280.9717,Staphylococcus aureus C00001258,erythromycin,Susceptible
1280.9717,Staphylococcus aureus C00001258,gentamicin,Susceptible
1280.9717,Staphylococcus aureus C00001258,tetracycline,Susceptible
1280.9719,Staphylococcus aureus C00001267,ciprofloxacin,Susceptible
1280.9719,Staphylococcus aureus C00001267,erythromycin,Susceptible
1280.9719,Staphylococcus aureus C00001267,gentamicin,Susceptible
1280.9719,Staphylococcus aureus C00001267,tetracycline,Susceptible
1280.9723,Staphylococcus aureus C00001271,ciprofloxacin,Susceptible
1280.9723,Staphylococcus aureus C00001271,erythromycin,Resistant
1280.9723,Staphylococcus aureus C00001271,gentamicin,Susceptible
1280.9723,Staphylococcus aureus C00001271,tetracycline,Susceptible
1280.9724,Staphylococcus aureus C00001281,ciprofloxacin,Resistant
1280.9724,Staphylococcus aureus C00001281,erythromycin,Resistant
1280.9724,Staphylococcus aureus C00001281,gentamicin,Susceptible
1280.9724,Staphylococcus aureus C00001281,tetracycline,Susceptible
1280.9725,Staphylococcus aureus C00001282,ciprofloxacin,Resistant
1280.9725,Staphylococcus aureus C00001282,erythromycin,Susceptible
1280.9725,Staphylococcus aureus C00001282,gentamicin,Susceptible
1280.9725,Staphylococcus aureus C00001282,tetracycline,Susceptible
1280.9726,Staphylococcus aureus C00001386,ciprofloxacin,Resistant
1280.9726,Staphylococcus aureus C00001386,clindamycin,Resistant
1280.9726,Staphylococcus aureus C00001386,erythromycin,Resistant
1280.9726,Staphylococcus aureus C00001386,gentamicin,Susceptible
1280.9726,Staphylococcus aureus C00001386,tetracycline,Susceptible
1280.9727,Staphylococcus aureus C00001387,ciprofloxacin,Susceptible
1280.9727,Staphylococcus aureus C00001387,clindamycin,Susceptible
1280.9727,Staphylococcus aureus C00001387,erythromycin,Susceptible
1280.9727,Staphylococcus aureus C00001387,gentamicin,Susceptible
1280.9727,Staphylococcus aureus C00001387,tetracycline,Susceptible
1280.9728,Staphylococcus aureus C00001389,ciprofloxacin,Resistant
1280.9728,Staphylococcus aureus C00001389,clindamycin,Resistant
1280.9728,Staphylococcus aureus C00001389,erythromycin,Resistant
1280.9728,Staphylococcus aureus C00001389,gentamicin,Susceptible
1280.9728,Staphylococcus aureus C00001389,tetracycline,Susceptible
1280.9729,Staphylococcus aureus C00001399,ciprofloxacin,Resistant
1280.9729,Staphylococcus aureus C00001399,clindamycin,Susceptible
1280.9729,Staphylococcus aureus C00001399,erythromycin,Susceptible
1280.9729,Staphylococcus aureus C00001399,gentamicin,Susceptible
1280.9729,Staphylococcus aureus C00001399,tetracycline,Susceptible
1280.9730,Staphylococcus aureus C00001400,ciprofloxacin,Susceptible
1280.9730,Staphylococcus aureus C00001400,clindamycin,Susceptible
1280.9730,Staphylococcus aureus C00001400,erythromycin,Susceptible
1280.9730,Staphylococcus aureus C00001400,gentamicin,Susceptible
1280.9730,Staphylococcus aureus C00001400,tetracycline,Susceptible
1280.9731,Staphylococcus aureus C00001442,ciprofloxacin,Resistant
1280.9731,Staphylococcus aureus C00001442,clindamycin,Susceptible
1280.9731,Staphylococcus aureus C00001442,erythromycin,Susceptible
1280.9731,Staphylococcus aureus C00001442,gentamicin,Susceptible
1280.9731,Staphylococcus aureus C00001442,tetracycline,Susceptible
1280.9732,Staphylococcus aureus C00001440,ciprofloxacin,Resistant
1280.9732,Staphylococcus aureus C00001440,clindamycin,Susceptible
1280.9732,Staphylococcus aureus C00001440,erythromycin,Susceptible
1280.9732,Staphylococcus aureus C00001440,gentamicin,Susceptible
1280.9732,Staphylococcus aureus C00001440,tetracycline,Susceptible
1280.9734,Staphylococcus aureus C00001390,ciprofloxacin,Resistant
1280.9734,Staphylococcus aureus C00001390,clindamycin,Resistant
1280.9734,Staphylococcus aureus C00001390,erythromycin,Resistant
1280.9734,Staphylococcus aureus C00001390,gentamicin,Susceptible
1280.9734,Staphylococcus aureus C00001390,tetracycline,Susceptible
1280.9735,Staphylococcus aureus C00001449,ciprofloxacin,Susceptible
1280.9735,Staphylococcus aureus C00001449,clindamycin,Susceptible
1280.9735,Staphylococcus aureus C00001449,erythromycin,Susceptible
1280.9735,Staphylococcus aureus C00001449,gentamicin,Susceptible
1280.9735,Staphylococcus aureus C00001449,tetracycline,Susceptible
1280.9741,Staphylococcus aureus C00002656,ciprofloxacin,Susceptible
1280.9741,Staphylococcus aureus C00002656,clindamycin,Susceptible
1280.9741,Staphylococcus aureus C00002656,erythromycin,Susceptible
1280.9741,Staphylococcus aureus C00002656,gentamicin,Susceptible
1280.9741,Staphylococcus aureus C00002656,tetracycline,Susceptible
1280.9747,Staphylococcus aureus C00003098,ciprofloxacin,Susceptible
1280.9747,Staphylococcus aureus C00003098,erythromycin,Susceptible
1280.9747,Staphylococcus aureus C00003098,gentamicin,Susceptible
1280.9747,Staphylococcus aureus C00003098,tetracycline,Susceptible
1280.9753,Staphylococcus aureus C00003104,ciprofloxacin,Resistant
1280.9753,Staphylococcus aureus C00003104,erythromycin,Resistant
1280.9753,Staphylococcus aureus C00003104,gentamicin,Resistant
1280.9753,Staphylococcus aureus C00003104,tetracycline,Susceptible
1280.9760,Staphylococcus aureus C00003127,ciprofloxacin,Resistant
1280.9760,Staphylococcus aureus C00003127,erythromycin,Susceptible
1280.9760,Staphylococcus aureus C00003127,gentamicin,Susceptible
1280.9760,Staphylococcus aureus C00003127,tetracycline,Susceptible
1280.9762,Staphylococcus aureus C00003134,ciprofloxacin,Susceptible
1280.9762,Staphylococcus aureus C00003134,erythromycin,Susceptible
1280.9762,Staphylococcus aureus C00003134,gentamicin,Susceptible
1280.9762,Staphylococcus aureus C00003134,tetracycline,Susceptible
1280.9763,Staphylococcus aureus C00003135,ciprofloxacin,Susceptible
1280.9763,Staphylococcus aureus C00003135,erythromycin,Susceptible
1280.9763,Staphylococcus aureus C00003135,gentamicin,Susceptible
1280.9763,Staphylococcus aureus C00003135,tetracycline,Resistant
1280.9766,Staphylococcus aureus C00003139,ciprofloxacin,Susceptible
1280.9766,Staphylococcus aureus C00003139,erythromycin,Susceptible
1280.9766,Staphylococcus aureus C00003139,gentamicin,Susceptible
1280.9766,Staphylococcus aureus C00003139,tetracycline,Susceptible
1280.9771,Staphylococcus aureus C00003154,ciprofloxacin,Resistant
1280.9771,Staphylococcus aureus C00003154,erythromycin,Resistant
1280.9771,Staphylococcus aureus C00003154,gentamicin,Susceptible
1280.9771,Staphylococcus aureus C00003154,tetracycline,Susceptible
1280.9772,Staphylococcus aureus C00003156,ciprofloxacin,Susceptible
1280.9772,Staphylococcus aureus C00003156,erythromycin,Susceptible
1280.9772,Staphylococcus aureus C00003156,gentamicin,Susceptible
1280.9772,Staphylococcus aureus C00003156,tetracycline,Susceptible
1280.9775,Staphylococcus aureus C00003159,ciprofloxacin,Susceptible
1280.9775,Staphylococcus aureus C00003159,erythromycin,Susceptible
1280.9775,Staphylococcus aureus C00003159,gentamicin,Susceptible
1280.9775,Staphylococcus aureus C00003159,tetracycline,Susceptible
1280.9777,Staphylococcus aureus C00003163,ciprofloxacin,Susceptible
1280.9777,Staphylococcus aureus C00003163,erythromycin,Susceptible
1280.9777,Staphylococcus aureus C00003163,gentamicin,Susceptible
1280.9777,Staphylococcus aureus C00003163,tetracycline,Susceptible
1280.9782,Staphylococcus aureus C00003171,ciprofloxacin,Susceptible
1280.9782,Staphylococcus aureus C00003171,erythromycin,Susceptible
1280.9782,Staphylococcus aureus C00003171,gentamicin,Susceptible
1280.9782,Staphylococcus aureus C00003171,tetracycline,Susceptible
1280.9786,Staphylococcus aureus C00003177,ciprofloxacin,Susceptible
1280.9786,Staphylococcus aureus C00003177,erythromycin,Susceptible
1280.9786,Staphylococcus aureus C00003177,gentamicin,Susceptible
1280.9786,Staphylococcus aureus C00003177,tetracycline,Susceptible
1280.9788,Staphylococcus aureus C00003179,ciprofloxacin,Susceptible
1280.9788,Staphylococcus aureus C00003179,erythromycin,Susceptible
1280.9788,Staphylococcus aureus C00003179,gentamicin,Susceptible
1280.9788,Staphylococcus aureus C00003179,tetracycline,Susceptible
1280.9790,Staphylococcus aureus C00003184,ciprofloxacin,Susceptible
1280.9790,Staphylococcus aureus C00003184,erythromycin,Susceptible
1280.9790,Staphylococcus aureus C00003184,gentamicin,Susceptible
1280.9790,Staphylococcus aureus C00003184,tetracycline,Susceptible
1280.9793,Staphylococcus aureus C00003189,ciprofloxacin,Resistant
1280.9793,Staphylococcus aureus C00003189,erythromycin,Resistant
1280.9793,Staphylococcus aureus C00003189,gentamicin,Susceptible
1280.9793,Staphylococcus aureus C00003189,tetracycline,Resistant
1280.9794,Staphylococcus aureus C00003192,ciprofloxacin,Susceptible
1280.9794,Staphylococcus aureus C00003192,erythromycin,Susceptible
1280.9794,Staphylococcus aureus C00003192,gentamicin,Susceptible
1280.9794,Staphylococcus aureus C00003192,tetracycline,Susceptible
1280.9801,Staphylococcus aureus C00003204,ciprofloxacin,Susceptible
1280.9801,Staphylococcus aureus C00003204,erythromycin,Susceptible
1280.9801,Staphylococcus aureus C00003204,gentamicin,Susceptible
1280.9801,Staphylococcus aureus C00003204,tetracycline,Susceptible
1280.9803,Staphylococcus aureus C00003208,ciprofloxacin,Resistant
1280.9803,Staphylococcus aureus C00003208,erythromycin,Susceptible
1280.9803,Staphylococcus aureus C00003208,gentamicin,Susceptible
1280.9803,Staphylococcus aureus C00003208,tetracycline,Resistant
1280.9805,Staphylococcus aureus C00003215,ciprofloxacin,Susceptible
1280.9805,Staphylococcus aureus C00003215,erythromycin,Susceptible
1280.9805,Staphylococcus aureus C00003215,gentamicin,Susceptible
1280.9805,Staphylococcus aureus C00003215,tetracycline,Susceptible
1280.9807,Staphylococcus aureus C00003217,ciprofloxacin,Susceptible
1280.9807,Staphylococcus aureus C00003217,erythromycin,Resistant
1280.9807,Staphylococcus aureus C00003217,gentamicin,Susceptible
1280.9807,Staphylococcus aureus C00003217,tetracycline,Susceptible
1280.9810,Staphylococcus aureus C00003229,ciprofloxacin,Susceptible
1280.9810,Staphylococcus aureus C00003229,erythromycin,Susceptible
1280.9810,Staphylococcus aureus C00003229,gentamicin,Susceptible
1280.9810,Staphylococcus aureus C00003229,tetracycline,Resistant
1280.9811,Staphylococcus aureus C00003235,ciprofloxacin,Resistant
1280.9811,Staphylococcus aureus C00003235,erythromycin,Susceptible
1280.9811,Staphylococcus aureus C00003235,gentamicin,Susceptible
1280.9811,Staphylococcus aureus C00003235,tetracycline,Susceptible
1280.9815,Staphylococcus aureus C00003241,ciprofloxacin,Susceptible
1280.9815,Staphylococcus aureus C00003241,erythromycin,Susceptible
1280.9815,Staphylococcus aureus C00003241,gentamicin,Susceptible
1280.9815,Staphylococcus aureus C00003241,tetracycline,Susceptible
1280.9833,Staphylococcus aureus C00003274,ciprofloxacin,Susceptible
1280.9833,Staphylococcus aureus C00003274,erythromycin,Susceptible
1280.9833,Staphylococcus aureus C00003274,gentamicin,Susceptible
1280.9833,Staphylococcus aureus C00003274,tetracycline,Susceptible
1280.9835,Staphylococcus aureus C00003277,ciprofloxacin,Susceptible
1280.9835,Staphylococcus aureus C00003277,erythromycin,Susceptible
1280.9835,Staphylococcus aureus C00003277,gentamicin,Susceptible
1280.9835,Staphylococcus aureus C00003277,tetracycline,Susceptible
1280.9836,Staphylococcus aureus C00003283,ciprofloxacin,Susceptible
1280.9836,Staphylococcus aureus C00003283,erythromycin,Susceptible
1280.9836,Staphylococcus aureus C00003283,gentamicin,Susceptible
1280.9836,Staphylococcus aureus C00003283,tetracycline,Susceptible
1280.9837,Staphylococcus aureus C00003285,ciprofloxacin,Susceptible
1280.9837,Staphylococcus aureus C00003285,erythromycin,Susceptible
1280.9837,Staphylococcus aureus C00003285,gentamicin,Susceptible
1280.9837,Staphylococcus aureus C00003285,tetracycline,Susceptible
1280.9840,Staphylococcus aureus C00003290,ciprofloxacin,Susceptible
1280.9840,Staphylococcus aureus C00003290,erythromycin,Susceptible
1280.9840,Staphylococcus aureus C00003290,gentamicin,Resistant
1280.9840,Staphylococcus aureus C00003290,tetracycline,Susceptible
1280.9850,Staphylococcus aureus C00003344,ciprofloxacin,Susceptible
1280.9850,Staphylococcus aureus C00003344,erythromycin,Susceptible
1280.9850,Staphylococcus aureus C00003344,gentamicin,Susceptible
1280.9850,Staphylococcus aureus C00003344,tetracycline,Susceptible
1280.9852,Staphylococcus aureus C00003347,ciprofloxacin,Susceptible
1280.9852,Staphylococcus aureus C00003347,erythromycin,Susceptible
1280.9852,Staphylococcus aureus C00003347,gentamicin,Susceptible
1280.9852,Staphylococcus aureus C00003347,tetracycline,Susceptible
1280.9854,Staphylococcus aureus C00003350,ciprofloxacin,Susceptible
1280.9854,Staphylococcus aureus C00003350,erythromycin,Susceptible
1280.9854,Staphylococcus aureus C00003350,gentamicin,Susceptible
1280.9854,Staphylococcus aureus C00003350,tetracycline,Susceptible
1280.9855,Staphylococcus aureus C00003354,ciprofloxacin,Resistant
1280.9855,Staphylococcus aureus C00003354,erythromycin,Resistant
1280.9855,Staphylococcus aureus C00003354,gentamicin,Susceptible
1280.9855,Staphylococcus aureus C00003354,tetracycline,Susceptible
1280.9857,Staphylococcus aureus C00003358,ciprofloxacin,Susceptible
1280.9857,Staphylococcus aureus C00003358,erythromycin,Susceptible
1280.9857,Staphylococcus aureus C00003358,gentamicin,Susceptible
1280.9857,Staphylococcus aureus C00003358,tetracycline,Resistant
1280.9858,Staphylococcus aureus C00003359,ciprofloxacin,Susceptible
1280.9858,Staphylococcus aureus C00003359,erythromycin,Susceptible
1280.9858,Staphylococcus aureus C00003359,gentamicin,Susceptible
1280.9858,Staphylococcus aureus C00003359,tetracycline,Resistant
1280.9861,Staphylococcus aureus C00003363,ciprofloxacin,Susceptible
1280.9861,Staphylococcus aureus C00003363,erythromycin,Susceptible
1280.9861,Staphylococcus aureus C00003363,gentamicin,Susceptible
1280.9861,Staphylococcus aureus C00003363,tetracycline,Resistant
1280.9863,Staphylococcus aureus C00003365,ciprofloxacin,Susceptible
1280.9863,Staphylococcus aureus C00003365,erythromycin,Susceptible
1280.9863,Staphylococcus aureus C00003365,gentamicin,Susceptible
1280.9863,Staphylococcus aureus C00003365,tetracycline,Susceptible
1280.9866,Staphylococcus aureus C00003371,ciprofloxacin,Resistant
1280.9866,Staphylococcus aureus C00003371,erythromycin,Susceptible
1280.9866,Staphylococcus aureus C00003371,gentamicin,Susceptible
1280.9866,Staphylococcus aureus C00003371,tetracycline,Susceptible
1280.9871,Staphylococcus aureus C00003383,ciprofloxacin,Susceptible
1280.9871,Staphylococcus aureus C00003383,erythromycin,Susceptible
1280.9871,Staphylococcus aureus C00003383,gentamicin,Susceptible
1280.9871,Staphylococcus aureus C00003383,tetracycline,Susceptible
1280.9876,Staphylococcus aureus C00003397,ciprofloxacin,Susceptible
1280.9876,Staphylococcus aureus C00003397,erythromycin,Susceptible
1280.9876,Staphylococcus aureus C00003397,gentamicin,Susceptible
1280.9876,Staphylococcus aureus C00003397,tetracycline,Susceptible
1280.9878,Staphylococcus aureus C00003403,ciprofloxacin,Susceptible
1280.9878,Staphylococcus aureus C00003403,erythromycin,Susceptible
1280.9878,Staphylococcus aureus C00003403,gentamicin,Susceptible
1280.9878,Staphylococcus aureus C00003403,tetracycline,Susceptible
1280.9881,Staphylococcus aureus C00003410,ciprofloxacin,Resistant
1280.9881,Staphylococcus aureus C00003410,erythromycin,Susceptible
1280.9881,Staphylococcus aureus C00003410,gentamicin,Susceptible
1280.9881,Staphylococcus aureus C00003410,tetracycline,Susceptible
1280.9882,Staphylococcus aureus C00003412,ciprofloxacin,Susceptible
1280.9882,Staphylococcus aureus C00003412,erythromycin,Susceptible
1280.9882,Staphylococcus aureus C00003412,gentamicin,Susceptible
1280.9882,Staphylococcus aureus C00003412,tetracycline,Susceptible
1280.9888,Staphylococcus aureus C00003424,ciprofloxacin,Susceptible
1280.9888,Staphylococcus aureus C00003424,erythromycin,Susceptible
1280.9888,Staphylococcus aureus C00003424,gentamicin,Susceptible
1280.9888,Staphylococcus aureus C00003424,tetracycline,Susceptible
1280.9889,Staphylococcus aureus C00003425,ciprofloxacin,Susceptible
1280.9889,Staphylococcus aureus C00003425,erythromycin,Susceptible
1280.9889,Staphylococcus aureus C00003425,gentamicin,Susceptible
1280.9889,Staphylococcus aureus C00003425,tetracycline,Susceptible
1280.9890,Staphylococcus aureus C00007061,ciprofloxacin,Susceptible
1280.9890,Staphylococcus aureus C00007061,clindamycin,Susceptible
1280.9890,Staphylococcus aureus C00007061,erythromycin,Susceptible
1280.9890,Staphylococcus aureus C00007061,gentamicin,Susceptible
1280.9890,Staphylococcus aureus C00007061,tetracycline,Susceptible
1280.9891,Staphylococcus aureus C00007068,ciprofloxacin,Susceptible
1280.9891,Staphylococcus aureus C00007068,clindamycin,Susceptible
1280.9891,Staphylococcus aureus C00007068,erythromycin,Susceptible
1280.9891,Staphylococcus aureus C00007068,gentamicin,Susceptible
1280.9891,Staphylococcus aureus C00007068,tetracycline,Resistant
1280.9892,Staphylococcus aureus C00007070,ciprofloxacin,Susceptible
1280.9892,Staphylococcus aureus C00007070,clindamycin,Susceptible
1280.9892,Staphylococcus aureus C00007070,erythromycin,Susceptible
1280.9892,Staphylococcus aureus C00007070,gentamicin,Susceptible
1280.9892,Staphylococcus aureus C00007070,tetracycline,Susceptible
1280.9893,Staphylococcus aureus C00007079,ciprofloxacin,Resistant
1280.9893,Staphylococcus aureus C00007079,clindamycin,Susceptible
1280.9893,Staphylococcus aureus C00007079,erythromycin,Susceptible
1280.9893,Staphylococcus aureus C00007079,gentamicin,Susceptible
1280.9893,Staphylococcus aureus C00007079,tetracycline,Susceptible
