genome_id,genome_name,antibiotic,drug_class,final_label,n_lab_records,pubmed_ids,laboratory_typing_method,testing_standard
1280.59263,Staphylococcus aureus CFSA15SA145,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59264,Staphylococcus aureus CFSA15SA147,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59265,Staphylococcus aureus CFSA15SA144,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59266,Staphylococcus aureus CFSA15SA143,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59267,Staphylococcus aureus CFSA15SA142,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59268,Staphylococcus aureus CFSA15SA141,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59269,Staphylococcus aureus CFSA15SA140,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59270,Staphylococcus aureus CFSA15SA139,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59271,Staphylococcus aureus CFSA15SA138,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59272,Staphylococcus aureus CFSA15SA136,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59273,Staphylococcus aureus CFSA15SA137,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59274,Staphylococcus aureus CFSA15SA132,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59275,Staphylococcus aureus CFSA15SA133,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59276,Staphylococcus aureus CFSA15SA131,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59277,Staphylococcus aureus CFSA15SA135,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59278,Staphylococcus aureus CFSA15SA129,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59279,Staphylococcus aureus CFSA15SA134,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59280,Staphylococcus aureus CFSA15SA126,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59281,Staphylococcus aureus CFSA15SA127,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59282,Staphylococcus aureus CFSA15SA125,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59283,Staphylococcus aureus CFSA15SA122,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59284,Staphylococcus aureus CFSA15SA124,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59285,Staphylococcus aureus CFSA15SA123,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59286,Staphylococcus aureus CFSA15SA120,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59287,Staphylococcus aureus CFSA15SA121,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59288,Staphylococcus aureus CFSA15SA118,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59289,Staphylococcus aureus CFSA15SA116,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59290,Staphylococcus aureus CFSA15SA119,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59291,Staphylococcus aureus CFSA15SA115,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59292,Staphylococcus aureus CFSA15SA117,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59293,Staphylococcus aureus CFSA15SA114,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59294,Staphylococcus aureus CFSA15SA113,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59295,Staphylococcus aureus CFSA15SA112,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59296,Staphylococcus aureus CFSA15SA110,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59297,Staphylococcus aureus CFSA15SA111,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59298,Staphylococcus aureus CFSA15SA109,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59299,Staphylococcus aureus CFSA15SA108,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59300,Staphylococcus aureus CFSA15SA106,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59301,Staphylococcus aureus CFSA15SA105,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59302,Staphylococcus aureus CFSA15SA107,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59303,Staphylococcus aureus CFSA15SA104,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59304,Staphylococcus aureus CFSA15SA101,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59305,Staphylococcus aureus CFSA15SA103,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59306,Staphylococcus aureus CFSA15SA102,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59307,Staphylococcus aureus CFSA15SA100,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59308,Staphylococcus aureus CFSA15SA099,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59309,Staphylococcus aureus CFSA15SA098,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59310,Staphylococcus aureus CFSA15SA096,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59311,Staphylococcus aureus CFSA15SA095,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59312,Staphylococcus aureus CFSA15SA097,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59313,Staphylococcus aureus CFSA15SA093,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59314,Staphylococcus aureus CFSA15SA092,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59315,Staphylococcus aureus CFSA15SA090,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59316,Staphylococcus aureus CFSA15SA088,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59317,Staphylococcus aureus CFSA15SA091,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59318,Staphylococcus aureus CFSA15SA087,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59319,Staphylococcus aureus CFSA15SA086,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59320,Staphylococcus aureus CFSA15SA089,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59321,Staphylococcus aureus CFSA15SA085,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59322,Staphylococcus aureus CFSA15SA083,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59323,Staphylococcus aureus CFSA15SA084,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59324,Staphylococcus aureus CFSA15SA082,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59325,Staphylococcus aureus CFSA15SA080,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59326,Staphylococcus aureus CFSA15SA076,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59327,Staphylococcus aureus CFSA15SA079,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59328,Staphylococcus aureus CFSA15SA078,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59329,Staphylococcus aureus CFSA15SA077,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59330,Staphylococcus aureus CFSA15SA074,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59331,Staphylococcus aureus CFSA15SA075,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59332,Staphylococcus aureus CFSA15SA070,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59333,Staphylococcus aureus CFSA15SA072,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59334,Staphylococcus aureus CFSA15SA073,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59335,Staphylococcus aureus CFSA15SA071,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59336,Staphylococcus aureus CFSA15SA069,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59337,Staphylococcus aureus CFSA15SA067,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59338,Staphylococcus aureus CFSA15SA068,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59339,Staphylococcus aureus CFSA15SA064,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59340,Staphylococcus aureus CFSA15SA066,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59341,Staphylococcus aureus CFSA15SA065,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59342,Staphylococcus aureus CFSA15SA063,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59343,Staphylococcus aureus CFSA15SA059,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59344,Staphylococcus aureus CFSA15SA060,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59345,Staphylococcus aureus CFSA15SA061,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59346,Staphylococcus aureus CFSA15SA057,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59347,Staphylococcus aureus CFSA15SA058,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59348,Staphylococcus aureus CFSA15SA055,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59349,Staphylococcus aureus CFSA15SA054,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59350,Staphylococcus aureus CFSA15SA053,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59351,Staphylococcus aureus CFSA15SA056,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59352,Staphylococcus aureus CFSA15SA051,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59353,Staphylococcus aureus CFSA15SA052,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59354,Staphylococcus aureus CFSA15SA049,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59355,Staphylococcus aureus CFSA15SA050,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59356,Staphylococcus aureus CFSA15SA048,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59357,Staphylococcus aureus CFSA15SA047,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59358,Staphylococcus aureus CFSA15SA046,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59359,Staphylococcus aureus CFSA15SA042,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59360,Staphylococcus aureus CFSA15SA045,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59361,Staphylococcus aureus CFSA15SA044,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59362,Staphylococcus aureus CFSA15SA040,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59363,Staphylococcus aureus CFSA15SA041,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59364,Staphylococcus aureus CFSA15SA039,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59365,Staphylococcus aureus CFSA15SA037,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59366,Staphylococcus aureus CFSA15SA038,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59367,Staphylococcus aureus CFSA15SA043,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59368,Staphylococcus aureus CFSA15SA036,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59369,Staphylococcus aureus CFSA15SA035,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59370,Staphylococcus aureus CFSA15SA034,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59371,Staphylococcus aureus CFSA15SA030,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59372,Staphylococcus aureus CFSA15SA032,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59373,Staphylococcus aureus CFSA15SA031,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59374,Staphylococcus aureus CFSA15SA033,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59375,Staphylococcus aureus CFSA15SA029,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59376,Staphylococcus aureus CFSA15SA028,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59377,Staphylococcus aureus CFSA15SA027,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",resistant,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59378,Staphylococcus aureus CFSA15SA026,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59379,Staphylococcus aureus CFSA15SA025,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59380,Staphylococcus aureus CFSA15SA023,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59381,Staphylococcus aureus CFSA15SA024,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59382,Staphylococcus aureus CFSA15SA018,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59383,Staphylococcus aureus CFSA15SA021,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59384,Staphylococcus aureus CFSA15SA022,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
1280.59385,Staphylococcus aureus CFSA15SA020,trimethoprim/sulfamethoxazole,"FOLATE-PATHWAY-INHIBITOR (dfrA/dfrG, sul)",susceptible,1,34100643,Biofosun Gram-positive panels broth dilution,CLSI
